iter,rho,rhou,rhov,E,time
1,1.0,1.0,1.0,1.0,9797.24931716919
2,0.45744301561134376,1.1455319945264864,1.0558459003422498,0.46188662694909555,5.746603012084961
3,0.4958725773977878,1.0365432413409028,0.7056418880439131,0.4998728495397425,4.4841766357421875
4,0.448083509400183,0.8235511960436441,0.674033351555171,0.45617730625724695,5.21397590637207
5,0.33452135658181864,0.7737473878508302,0.6407260480885586,0.3391194058918505,4.583597183227539
6,0.37563439731282916,0.7191245888866564,0.5794144301369735,0.37875452073004134,5.049705505371094
7,0.35009153780150865,0.6804224147901972,0.6077521497524185,0.35143575467077487,3.838062286376953
8,0.3696524748225157,0.6839460697778784,0.5955159964208655,0.36943998093532376,4.401683807373047
9,0.37652502605161375,0.7114734208113382,0.6039069106106421,0.3770432713951525,5.5217742919921875
10,0.3640018270525639,0.7067458331109799,0.5873439544359237,0.3656086521197375,4.9343109130859375
11,0.3454595198236027,0.6851152423872776,0.5602529248379085,0.34742841739375396,3.719329833984375
12,0.3347579199072324,0.6759731427624128,0.5567653979930054,0.33719424906056006,4.009485244750977
13,0.3279219664209784,0.6476577794219838,0.5530639676521305,0.3307059419778624,4.076242446899414
14,0.3090751230131681,0.6050439482585497,0.5108928568424529,0.3112587307477258,4.442930221557617
15,0.28560164710855973,0.582544615757199,0.4523962540099864,0.28777366956943173,4.048347473144531
16,0.26385833354881505,0.5718691253316255,0.41831457211114026,0.26619434139335885,3.6487579345703125
17,0.2456541262097163,0.5568472731126375,0.39516921173334457,0.2477264019777919,3.856658935546875
18,0.23001797951886055,0.5359721015615193,0.3652993139566733,0.23198534369243004,4.176616668701172
19,0.21590201193437836,0.5136235642311263,0.33656289910912773,0.217795314161981,3.785371780395508
20,0.20481144447263963,0.5002158797915259,0.3136072826793942,0.20641064403686496,3.793478012084961
21,0.19564492726812374,0.4938391148065143,0.290994406636111,0.19696095915591424,3.6401748657226562
22,0.18664907171633147,0.4829877897099684,0.2690585231955644,0.18792707948571366,5.761384963989258
23,0.17811919540281157,0.46833554556546997,0.2517263308578776,0.1794373505273164,4.32133674621582
24,0.1707305594745943,0.4576659751495542,0.23780012410376328,0.1719851101575977,5.915641784667969
25,0.16424628399834315,0.45153397913631166,0.22603679637289617,0.16537733297461224,4.950284957885742
26,0.15886293562772266,0.4457500374246689,0.21683411675769146,0.15984511153499856,4.865407943725586
27,0.155931414559995,0.4405911792866931,0.20960809018684964,0.15682614778259094,5.622148513793945
28,0.15541972519811947,0.43921346200237926,0.20407089706829684,0.1563827497093904,6.09898567199707
29,0.1547619929914379,0.44020099782626015,0.20069458773886142,0.15582926202065692,4.112720489501953
30,0.1524033362924114,0.4388751907759358,0.19775348057858294,0.1534954530461002,4.311561584472656
31,0.14989414428655778,0.4331397690695468,0.19207088576400222,0.15101007948876932,5.582571029663086
