iter,cl_p,cd_p,cmz
50,3.2881819364202807,1.0359038117095596,-1.4286910445653305
100,3.225373858981054,1.024580896879587,-0.6665478195343548
150,2.8645855545866805,0.743853687727175,-0.39944706732479707
200,2.209843297986788,0.3397237601909505,-0.041689886524169655
250,1.694458331097353,0.1601284916802346,0.02775400307720721
300,1.5819202108468973,0.05096315689239796,0.07405392272389343
350,1.7129840941757177,0.12038024371593206,-0.04997952786627429
400,1.7763949127969418,0.14978494170982065,-0.04951502622609626
450,1.7281164306662529,0.1290673985661087,-0.04651529007185517
500,1.8149117148463456,0.16983007834993924,-0.09155186693673155
550,1.9971076191785613,0.22774136182689803,-0.20201668840521267
600,2.266891921292845,0.3191169386223754,-0.3575351993330144
650,2.2312746892953146,0.2858971449294601,-0.38912891850817194
700,1.2457930813031577,-0.06680198113446276,-0.021618719028772267
750,0.029458444128492366,-0.35638796179893645,0.32748115487121054
800,1.119680669701974,0.20166047493942066,-0.20621297665902869
850,0.6148551453252693,0.031073174390066582,0.17521195611402
900,0.9994568147213667,0.1009373403774528,-0.00691928675396608
950,1.3361542744865564,0.15683252883244347,-0.015506390943142987
1000,1.3285427598729034,0.08880910911259994,-0.000996968278342558
1050,1.4468504809142186,0.1128507608714371,-0.022095945103713096
1100,1.2673096672663466,0.03340837179893981,0.06341986751196431
1150,1.5046815411052132,0.11061537284783649,-0.042443532942833255
1200,1.3863608123444942,0.05147707600725949,0.03164503903023418
1250,1.4328610430401159,0.06214672891153423,-0.004227922640941128
1300,1.2286508619518235,-0.01215160932761853,0.10772003687624375
1350,1.1703659129083621,-0.01784809145622426,0.09534935473947818
1400,1.2725785364802848,0.03426324634032673,0.07529384114834668
1450,1.2868788374268418,0.03660785892991965,0.06159860854382803
1500,1.407018313749481,0.0643936216515167,0.038851701409245425
1550,1.4994656214968078,0.073069215565884,0.01544279444379709
1600,1.5594860281756933,0.06737691063972431,0.017622834488965896
1650,1.5978205211489378,0.05619533325002017,0.017924544826561358
1700,1.6148963955416475,0.045550742973811446,0.02376871338591324
1750,1.6417350426730362,0.0447766429522238,0.01898252314209564
1800,1.601133976346303,0.02137239933631543,0.04651611146593986
1850,1.601938372028252,0.019462923606062475,0.04583214406131269
1900,1.595227074921387,0.01770334057816857,0.0510703858080691
1950,1.6232380825900397,0.026815582385167052,0.04384659998115797
2000,1.6455581449581371,0.029820703440836017,0.04011026068631434
2050,1.6909861068258836,0.037549872676782,0.030641836200509528
2100,1.7225784815585445,0.03651291413582977,0.02862971150320581
2150,1.7407190845152372,0.030242532380815628,0.03285772341877768
2200,1.7645812267526302,0.028782828602055242,0.029869757702107032
2250,1.7925989427917441,0.030764111028348206,0.024535907736746018
2300,1.8243823396048826,0.033615854031902155,0.018547606890581544
2350,1.8499153791328484,0.03275299395986935,0.016324410194804014
2400,1.8671888114351904,0.02859568443969745,0.017723727027461885
2450,1.8764426730817967,0.023118531888269626,0.0207296139762933
2500,1.883607476262955,0.019598111391580398,0.022308924683334116
2550,1.8931947040603203,0.018990987497540048,0.021548913239377573
2600,1.904808515772604,0.019574939439026415,0.019996680013792397
2650,1.9163330161427705,0.019561681640658385,0.01903418759541253
2700,1.9255890824724013,0.018218072869014418,0.01926220873775669
2750,1.9319229029648086,0.016065936081852843,0.02034065092710868
2800,1.9368281665878437,0.014297373989075709,0.021192077991651067
2850,1.942410963739709,0.013650107476307915,0.021046876745259287
2900,1.9495861824675624,0.013898021808035475,0.02002979046218933
2950,1.9583442255883114,0.014500695052162869,0.018505921571151936
3000,1.9681915825130223,0.01504122091690972,0.016806693628147736
3050,1.9781776339269823,0.015208159060713286,0.015314695629001228
3100,1.987351883619376,0.014878611033105784,0.014284199280416297
3150,1.9952494812824777,0.014172222793669191,0.013718779763655096
3200,2.0016598766508484,0.01322348187711015,0.01358007250988613
3250,2.006652859494915,0.012173023686998434,0.01376055563656192
3300,2.010675342635226,0.011226720906723072,0.014026403527334084
3350,2.0144675638009475,0.010602507030920303,0.01407523922963144
3400,2.018654293652934,0.01037463351777106,0.013750275952861822
3450,2.0235360279619394,0.010456440797024463,0.013071551710945593
3500,2.02904670432146,0.010662344967630993,0.01218343090120949
3550,2.0348579493813053,0.010801794610503238,0.011266491941518129
3600,2.0405242340518006,0.010748855489417326,0.010485014625885579
3650,2.0456875429419585,0.010482708302205563,0.009918756097769542
3700,2.0502215720366284,0.010079917993634098,0.009535310037417364
3750,2.0542428010660805,0.00966741401593444,0.009226460929211143
3800,2.057984453271344,0.0093482853319201,0.008889356155020177
3850,2.0616173190441236,0.009140975245097865,0.00849453854160631
3900,2.065162559945291,0.00898823020946652,0.008082522919015954
3950,2.068541819478693,0.008821185160420913,0.007710219256892858
4000,2.0716935065999538,0.008616993792393786,0.007391848707213876
4050,2.074646535846015,0.008407548136801571,0.007091622251223505
4100,2.0774902760662455,0.008238176897524053,0.006765341591524753
4150,2.0803122514515686,0.008128490729693844,0.006391278990022785
4200,2.0831688155759274,0.008070553405620516,0.005966382005972991
4250,2.086096236615223,0.008051092680847013,0.005489128907007478
4300,2.0890849667110394,0.008050566823443937,0.004974638936221242
4350,2.0921006231891806,0.008052135240682348,0.004440815414599729
4400,2.095111038782191,0.008047893825932635,0.003897647203353338
4450,2.0981192452049413,0.008046623903791385,0.003339249042262626
4500,2.1011057125054937,0.0080446469841065,0.0027780913311820084
4550,2.1041148974437958,0.008058592559168907,0.0021865608389404208
4600,2.107255850362393,0.00812093256897531,0.0015180058816122164
4650,2.1105584845846233,0.008222970612483982,0.0007856324551830384
4700,2.114076525655601,0.008363325110705672,-3.1060980229535844e-05
4750,2.1178552074176653,0.008543897665929997,-0.0009379204141346519
4800,2.1216939528984646,0.008683299055010196,-0.0017904031481011382
4850,2.125128483376546,0.00862677726207765,-0.0023814827203427753
4900,2.12800919232414,0.008395024975333796,-0.0027429046497606797
4950,2.1304075601806662,0.008104325039986853,-0.0029849287344299587
5000,2.132428978122166,0.007836184885252583,-0.0031706357926195024
5050,2.1341697703586724,0.00761637222725393,-0.0033331696719152144
5100,2.135689395797762,0.0074344522553496314,-0.0034733851032517356
5150,2.1370016695355862,0.0072660090861907355,-0.0035841945496078993
5200,2.138116942692002,0.007103050830034403,-0.0036674158874330782
5250,2.1390430543671863,0.006946876641997265,-0.003725684226917047
5300,2.139792851139178,0.006801141689339849,-0.0037619828098550685
