iter,cl_p,cd_p,cmz
50,-0.7632671848887166,0.09783176506007034,0.35622077078853726
100,-0.6259769652369145,0.06784074284205988,0.16244170355475676
150,-0.8606189073947417,0.04120462575199535,0.11756614587497825
200,-0.8903086106303618,0.04055337764257312,0.17707979850155178
250,-0.6574669700649736,0.038694372947043976,0.04315873594471497
300,-0.6599116185282757,0.037689946866006074,0.05524325342771557
350,-0.4950628079138194,0.006053095318275475,0.006485606889344852
400,-0.45648904680884844,0.011995653165933892,-0.020133217878726125
450,-0.4376583080070767,0.002975085665451773,-0.00026191406067299633
500,-0.4060064503877349,0.0020671289158139595,-0.014464914543477201
550,-0.3954284691284758,-7.591583219824487e-05,-0.01734286834697146
600,-0.39032678315101965,-0.002462289251309063,-0.014076487845098016
650,-0.3856667290797734,-0.0013638222989559943,-0.01556321313011255
700,-0.3937149715347214,-0.0009098749661848312,-0.011479948260928461
750,-0.39406475043417233,-0.0006238818042896916,-0.009950429822404292
800,-0.40072406222327434,0.00047219095135509175,-0.009327147945312196
850,-0.4040734854502813,0.0007622538946553407,-0.007356359844011561
900,-0.4062548791759931,0.0011603874300948629,-0.008003503724089698
950,-0.40728299716809696,0.0014341248519629199,-0.00811922292169309
1000,-0.40595365185471194,0.001261951698046483,-0.009306155422857119
1050,-0.4034103835724357,0.0012676140796666923,-0.010698040403248064
1100,-0.4006301924122203,0.0010588730054475323,-0.011965933557536721
1150,-0.3981482148905348,0.0010089433845110994,-0.012730394069859761
1200,-0.39756022092479837,0.0010272203678993053,-0.012864307864138278
1250,-0.39893272138251296,0.0011458146856283128,-0.012112432315102005
1300,-0.40263537264682814,0.0013255668845690704,-0.010798977472578629
1350,-0.4087164984480623,0.0015829676654702327,-0.008719277615172603
1400,-0.4169148016935705,0.0018527753838654512,-0.006139151397051289
1450,-0.42666134588512455,0.0021335518252650104,-0.0033130317734123
1500,-0.4365747739406355,0.002293918716452781,-0.0008562045790069804
1550,-0.4454155533235205,0.0023143073596427486,0.0009208941878516285
1600,-0.4526593368651012,0.0022132262999561415,0.0020712960226917927
1650,-0.4582967565253715,0.0020628253247574673,0.0028113591272180267
1700,-0.4625761247397992,0.0019074358287971087,0.003288361659881111
1750,-0.4658218578521053,0.0017724026162933022,0.0036165103858745713
1800,-0.46831920346710026,0.0016592218614852774,0.0038432664115961575
1850,-0.47029299330266283,0.0015668834257839702,0.004006754281472845
1900,-0.4718767165504178,0.0014885503384245483,0.004123703625877328
1950,-0.4731631015176023,0.0014226829719086128,0.004207474658197984
2000,-0.4742129791461343,0.0013661360773942507,0.004265407460192493
2050,-0.47507108588154157,0.0013175343034030125,0.004302126541834427
2100,-0.4757689919813202,0.0012752740554958317,0.004320522495541989
2150,-0.47633178923569536,0.0012384696524001763,0.004323814066468922
2200,-0.4767804706672074,0.0012065304092550024,0.0043150923455997905
2250,-0.47713526427436065,0.0011790491768813491,0.004297732207605986
2300,-0.4774150685485659,0.0011556788372006042,0.004275412210212603
2350,-0.4776409749332276,0.0011363661838082301,0.004252822571876313
2400,-0.47783676589805973,0.0011213132169175532,0.004236159717141418
2450,-0.4780289778424105,0.0011108457681162241,0.00423220966167953
2500,-0.47824426270730713,0.0011051468735467813,0.004247325555296887
2550,-0.47850558497984824,0.0011039554942214658,0.004285730761403871
2600,-0.4788283673310846,0.0011065164301608825,0.004348615420247947
