iter,rho,rhou,rhov,E,time
1,1.0,1.0,1.0,1.0,4189.391136169434
2,0.5403741848186249,2.0579602931330987,1.5341252681057154,0.5497195877870037,2.4003982543945312
3,0.3953477899611285,2.074343070564283,1.3481670852080696,0.4030565337844808,1.6179084777832031
4,0.5053893873224172,1.3363110168750085,0.9087490282296184,0.5228857613117975,1.5740394592285156
5,0.38726202799788983,1.195058521735195,0.809651135701468,0.39923387124306553,1.6164779663085938
6,0.24545958874941315,1.1695460744576514,0.7552053461524176,0.2519363208279352,1.5897750854492188
7,0.2318380326308623,0.9114788641595523,0.583660086404473,0.23700084706631114,1.5611648559570312
8,0.20547012895633918,0.7140039351191382,0.46825505759005465,0.2091363702553289,1.5614032745361328
9,0.16402373765408543,0.6497619914767115,0.40907920950166077,0.16687467509613144,1.5578269958496094
10,0.15886701979517065,0.604392593300234,0.3442371045355315,0.16137859344700925,1.558065414428711
11,0.15426498506652625,0.581865775508731,0.3169198103351736,0.156628534788463,1.5566349029541016
12,0.13918141717310248,0.5793231069633882,0.31170944271444617,0.14168960364763397,1.5871524810791016
13,0.1307277051295562,0.5771323435296086,0.28661837511537885,0.1332026800035068,1.5795230865478516
14,0.12928766688142326,0.5721031164431248,0.25803076135490705,0.13153421887756728,1.560211181640625
15,0.1292473548173067,0.558716482062991,0.24606874774929519,0.13129429488912445,1.5730857849121094
16,0.12994928499659741,0.538120588735137,0.2455269219574052,0.1318059732282963,1.5802383422851562
17,0.13145974002813368,0.5207300033205919,0.2478842449257051,0.13313791604979888,1.5745162963867188
18,0.13311894254703846,0.5100290077647733,0.249508650830217,0.13463027777002193,1.5614032745361328
19,0.13381241789689707,0.5011675562754025,0.25087740238233025,0.13525897921211466,1.5823841094970703
20,0.1337391511798217,0.4917670191038312,0.25027842569055136,0.13518933289332902,1.5723705291748047
21,0.13380965775703582,0.47999758766682,0.24474195643305927,0.13520655709423554,1.5637874603271484
22,0.1324029919309038,0.4659851534797513,0.23954685319395458,0.1337554724708647,1.5568733215332031
23,0.12712687493774197,0.4575050513231889,0.23948534776431063,0.12843413412306148,1.5537738800048828
24,0.11946211740016283,0.45578285274611025,0.23904726212991304,0.12068320504048637,1.5540122985839844
25,0.11259717078307918,0.4501438560451676,0.23551830016583963,0.11377264731146444,1.5521049499511719
26,0.10660484281378915,0.43849903650044275,0.2337022663875367,0.10778153430430928,1.6181468963623047
27,0.10025131531419312,0.43185723756714633,0.2339376960818139,0.10140839951554419,1.5597343444824219
28,0.09577620973321051,0.4311539904420521,0.23123381216930633,0.09684157556048344,1.5523433685302734
29,0.09639038318445048,0.4252554644696613,0.2254068829266081,0.0973731379001588,1.5559196472167969
30,0.09943932632698244,0.4157377100261766,0.22087032805577436,0.10042111212603341,1.5518665313720703
31,0.10060658553598233,0.4151090844741096,0.21761498651309236,0.10160104666876102,1.5599727630615234
32,0.10150988090962781,0.4189788427531931,0.21177240609522674,0.1025169847039924,1.5549659729003906
33,0.10457658342397376,0.4126935337240856,0.20507300413132898,0.1056171542746661,1.583099365234375
34,0.10663680391811946,0.40005812914349165,0.20274610325062473,0.107698822591747,1.5826225280761719
35,0.10589823074814769,0.39357770599541636,0.20327770717890856,0.1069456581956185,1.5628337860107422
36,0.1057104971192906,0.38873657165346565,0.2022708327396429,0.10672367811545057,1.5702247619628906
37,0.1067444639356032,0.3802154854359404,0.20076306260304902,0.10775534185405808,1.5685558319091797
38,0.1060113367928635,0.37804822007516575,0.20003459154039616,0.10702495022124339,1.56402587890625
39,0.10372210890338092,0.38247352270341606,0.19799905274660684,0.10471684973758874,1.5609264373779297
40,0.10185722940694482,0.3800875215379107,0.19492222083136646,0.10280754362164138,1.5587806701660156
41,0.09991263884859253,0.3711413924871885,0.19279926121823787,0.10078654509385972,1.554727554321289
42,0.0969562952953381,0.36512987705357786,0.19176542461478396,0.0977779460523218,1.5537738800048828
43,0.09352204633557198,0.3607255745011098,0.1916524276058491,0.09433660829237184,1.556396484375
44,0.09051303306635723,0.3545968888480067,0.19239653066831802,0.09134664297753334,1.5559196472167969
45,0.08854353531603776,0.35134447387170104,0.19311415093672984,0.08946191704934431,1.5592575073242188
46,0.08773293280570456,0.35278363328182166,0.1931058874495805,0.0887812711691517,1.5642642974853516
47,0.08827888750811254,0.35529367010277657,0.19173318280951243,0.08941442326971778,1.5680789947509766
48,0.09045647927488176,0.3569291095436138,0.18902198738963702,0.09161104885818831,1.5583038330078125
49,0.09328104717017256,0.3569051791952775,0.18657524197819525,0.0943796102986525,1.5685558319091797
50,0.09561258606007653,0.35384892856030853,0.18477960756595532,0.09657833515360197,1.5654563903808594
51,0.097478164445361,0.3479330761122986,0.18250236800116218,0.09827703440846162,1.8088817596435547
52,0.09840945742258671,0.34216477532488737,0.18019954015027806,0.09905800187681901,1.5871524810791016
53,0.097706021145572,0.33894150945344814,0.1780383196762522,0.09823274801500737,1.5745162963867188
54,0.09626497280452687,0.3356135713893398,0.17461173966560112,0.09672352944053264,1.562356948852539
55,0.09447568036502539,0.33043285755414337,0.1713812699444347,0.09493386730872776,1.5635490417480469
56,0.09095424093182855,0.32842637133443753,0.17018196793455434,0.09143600324891958,1.565694808959961
57,0.08606220771413343,0.3291421271575188,0.1685067701741573,0.08656898900312487,1.5871524810791016
58,0.08199073606071444,0.3235281263450815,0.1657765116413625,0.08247471615303878,1.5790462493896484
59,0.07855803734114349,0.3138201184725571,0.16487563046438974,0.07894444071748162,1.5692710876464844
60,0.07440641026110796,0.3113254653828311,0.16534144185207486,0.07464970114440281,1.5642642974853516
61,0.07116293262119232,0.3125042577268886,0.1653957970893568,0.07123460190638922,1.5566349029541016
62,0.07092680485378709,0.3088720672377526,0.16637413890089253,0.07085550416527311,1.5554428100585938
63,0.07238940329670335,0.3067623748145946,0.1677855164449964,0.07224202791735561,1.5625953674316406
64,0.07412191573772008,0.31001122893923,0.16755525223285128,0.07397903018739185,1.554727554321289
65,0.07724236045459211,0.3090764821368144,0.16604565364834528,0.0771584630225224,1.5501976013183594
66,0.08193745745126484,0.3014609145421364,0.1638984236386443,0.08191202995838948,1.678466796875
