iter,cl_p,cd_p,cmz
50,-1.0357983213310593,-0.5371912767303549,1.0564555995136669
100,2.2634819411410083,0.5500234361660646,-0.9363613159497975
150,0.40364227958106125,-0.22421143171261027,-0.16392057239639488
200,1.2495273024134346,0.05997389459172874,0.016876410264339555
250,1.90346408241433,0.6359253207034334,-0.41024560419348205
300,0.7874980331749462,-0.1341738121580471,0.18586188570999665
350,2.0390511490690972,0.32259488039418277,-0.20329721641352685
400,0.30877596473283137,-0.12239179527450147,0.18409667973040136
450,2.394143994680924,0.2440772769774855,-0.22210993949983573
500,1.1327754127811747,-0.016941266493096994,0.024919144933199796
550,1.0752299238112244,0.07361485007388002,0.10010917573484017
600,2.142513974035295,0.2419259918922538,-0.23854326593746308
650,0.9265176478890338,-0.036535685284394936,0.021079360209608208
700,1.5112787398552519,0.08174502406959665,-0.056843582986566825
750,1.9031727482649854,0.21775145205794635,-0.3035978615623713
800,1.4258008003255824,0.0313232289186084,-0.038447727892816634
850,1.6778835488134303,0.18975924824283164,-0.1355692235820549
900,1.8971584052129475,0.24295417756267057,-0.2492242348528392
950,1.6313698569010397,0.10590763093107414,-0.1070778618431009
1000,1.718689390680553,0.23037153745964226,-0.19138236206932277
1050,1.805935573593533,0.21597966485160283,-0.2386493779912943
1100,1.9734514109001708,0.26432526522230093,-0.285066512875709
1150,1.7235739880430951,0.2678478787522374,-0.2531284167749822
1200,2.089050518821071,0.39580111015160035,-0.3905707806009642
1250,2.159711250426305,0.40336192456184977,-0.4172497516758466
1300,1.956100422462565,0.38670977418361285,-0.35526706204156566
1350,2.280337145351329,0.49601006859113106,-0.4746391536463029
1400,2.3506006005261297,0.5357166145645766,-0.5477655429779529
1450,2.295641169025116,0.5413580432804552,-0.5215602325388965
1500,2.465014958496715,0.6380465844740659,-0.608194461545207
1550,2.6208561860411277,0.7195253963977248,-0.7240750228710832
1600,2.6556995648622954,0.7574702246079955,-0.7567482699002939
1650,2.7110259963855574,0.8307088018982989,-0.8097155611500622
1700,2.594825859252159,0.8419006413981046,-0.8245954658838301
1750,2.316262337579198,0.8096756555881786,-0.7822774750914819
1800,2.000929377269778,0.8322374625411867,-0.8364954395225997
1850,1.108580295318926,0.6748534613294158,-0.6537088834234704
1900,-0.396315565788894,0.4184581886284111,-0.3072113029597936
1950,-1.6298321584618967,-0.05964990675230889,0.29463154754192916
2000,-1.5549719313270973,-0.31579139476695844,0.32217892727261355
2050,-0.5255974795879401,-0.13388913350532167,-0.1459475847502181
2100,1.4891359801638782,0.4091631807871057,-0.7842922216726762
2150,-0.7636870509606306,-0.05379335149656033,-0.013053552531645805
2200,-0.4580397679309266,0.10653979761403655,0.18261927907393946
2250,0.3547558553645126,0.1665935751063785,-0.1309463666969393
2300,-0.6731575162918388,-0.11752520611527588,0.28927810385847985
2350,0.47898265038873034,0.1662784794688542,-0.08969561776802913
2400,-0.1312199578886951,-0.05536084924692947,-0.03630354685472125
2450,-0.15209038428685523,-0.003943032118785183,0.09674889225962378
2500,0.9942427990057514,0.2634117532899875,-0.25192888936573504
2550,-0.1194167210186715,-0.0527354757313144,0.15150038921384748
2600,0.37353957728684284,0.04995575158091897,0.12922357832015893
2650,0.9013052186650332,0.1772017479498543,-0.12752185666440455
2700,0.030192407628072807,-0.06802419504135941,0.15676557967326668
2750,0.9999904293681361,0.17396904927799678,-0.10426238470229303
2800,0.7990685534970845,0.11773497525332277,-0.1061491950215279
2850,0.7100387028454227,0.06421136509205495,0.02025903359602343
2900,1.3087540075925694,0.2135459503731127,-0.15301999953141185
2950,0.8732046113609861,0.07797490023166515,-0.02832683220280185
3000,1.1537103645555828,0.11863431010381957,-0.050496780851437544
3050,1.2894173141856176,0.16397251854607628,-0.1410033963847562
3100,1.1062713337885057,0.08263246473651986,-0.05864275551158148
3150,1.3698981376694446,0.14776588817050748,-0.11830810940335056
3200,1.2693613013926404,0.12935249910518679,-0.11243428849566776
3250,1.2616228173013526,0.09778952620793151,-0.0675848123217304
3300,1.340946480649618,0.13353866326535002,-0.09971311958438255
3350,1.1551714958373458,0.0785471403864642,-0.045088754227944054
3400,1.2519384680673287,0.09924847154375438,-0.07392474208977594
3450,1.1926182451562104,0.1169763691042077,-0.10678256804550616
3500,1.3669558023253316,0.1953988980976655,-0.17563015273408808
3550,1.2172610149057033,0.14067299760334476,-0.08490391714418564
3600,0.9130868721528699,0.07230530743859682,0.006174929692791264
3650,1.0315943803986627,0.11560409208199361,-0.06670525652454072
3700,1.4345395371368448,0.27830462983093385,-0.30436106506209337
3750,1.630449600924897,0.34452524023553227,-0.36653096225988663
3800,1.4470183870644715,0.2691528017866234,-0.23399109899168988
3850,1.3283713421090786,0.19824975016679125,-0.16689583347337664
3900,1.0607501850734005,0.10811355500768535,-0.059800736085735544
3950,0.9318683326091981,0.09795033921515114,-0.033160349824566664
4000,0.6149741107125178,0.03549354239578634,0.05150686045132662
4050,0.5843234260397573,0.07198034192406652,0.004753278062166743
4100,1.062721975628252,0.2561977830246618,-0.27701114860111253
4150,1.3148796107259348,0.3307602234786014,-0.3502913255666706
4200,0.8326133247131401,0.17192688794919753,-0.07954360819661248
4250,0.21647517127907015,-0.030434657090549714,0.12491983541101646
4300,0.2729438498760375,0.033484060630209964,0.0897440017587972
4350,0.5864089644719714,0.12121245109448917,-0.049613058888338384
4400,0.9840611713447269,0.2958602906184286,-0.3137774190821729
4450,1.4391321244252566,0.3661121958114092,-0.3546494171693531
4500,0.5140005978150213,0.07094600608356341,0.004569738425501401
4550,0.017234297544434236,-0.09266033241758838,0.2610973133208835
4600,0.5043530251471043,0.07743137308834441,-0.01164917581825131
4650,0.5030811793725436,0.06213639911802491,-0.012768174269689457
4700,1.056132535540076,0.20746328122747415,-0.11339517706680512
4750,0.3715017572849568,0.0198530979127608,0.03564862074389024
4800,0.5080117039165372,0.03927823083154569,0.047132876070321565
4850,1.2097201537986206,0.20987583870691728,-0.18091893871800405
4900,0.34091762962476324,-0.02854152749393071,0.13325792705759507
4950,0.7936094134377883,0.07427233055810142,0.02652918241515256
5000,0.9659744718437772,0.15906740239019831,-0.14613038899595057
5050,0.7510078491628178,0.07341300754197357,0.0346139177973298
5100,0.9066268783437962,0.10329611922402346,-0.05169515556964487
5150,0.6784145465369761,0.049779850853428495,0.008345523629621486
5200,0.9529740149269681,0.09479839066980597,-0.040110706913951126
5250,0.9104379603693812,0.09460553706985801,-0.007220238881609774
5300,0.4524034204992935,-0.039424834748475406,0.12690029141579487
5350,0.9536043962708395,0.11706185839841558,-0.06122962552676247
5400,1.0582814320915583,0.15735421928235332,-0.13543091794224607
5450,0.8706336382990468,0.09535147453597691,0.002110453927585409
5500,1.0885396944858676,0.13325922414959274,-0.09163447556111286
5550,0.9278732498310993,0.08650736901771569,-0.04866483914911789
5600,1.1761502799817032,0.14448933739061234,-0.07338967146784252
5650,0.9379126102886106,0.07279345805039036,0.0001209065074628257
5700,0.6647471363822336,-0.02143055027400177,0.08502284103451412
5750,1.1259776728322255,0.14687823130406383,-0.11495388028322782
5800,1.17697447774702,0.1732374033562533,-0.15323031643040133
5850,1.0853830694766762,0.1272404189980402,-0.05521685295173245
5900,0.897371630469955,0.06494371626820998,0.020458552870436516
5950,0.6658928921049353,0.001695866176329593,0.07359790731199244
6000,1.013333213922464,0.11924191775089062,-0.09290980194138625
6050,1.3869360919564007,0.24555440744128595,-0.23525322823651632
6100,0.9647923905422748,0.10590084502829375,-0.03998670680699367
6150,1.2898075732302199,0.19143159478241048,-0.15238618687677533
6200,1.1994934395106185,0.15472890573995648,-0.14729683630020776
6250,1.3330657276507596,0.1839017317826256,-0.14377954754276887
6300,1.1252665665061492,0.10349664294731735,-0.0487101937963974
6350,0.593766489079813,-0.04175267598889021,0.12622870487913188
6400,0.8928189396796465,0.071429607519037,-0.03500849076436135
6450,1.1214111054439238,0.1841479380444666,-0.18949361698585435
6500,1.4661103320258764,0.29461260649662213,-0.2578807483700373
6550,0.9687738134240813,0.11748510152164036,-0.04376623603531415
6600,0.7759272285732965,0.0463610642416991,0.04882402380693567
6650,0.7750855180905135,0.05031533943746814,0.008554766399014589
6700,1.1844349246470172,0.22052610022038263,-0.20965942822047387
6750,1.4320259004293854,0.26589533677506094,-0.23297264577589596
6800,1.1217486121749938,0.1707048076928652,-0.13906772961945615
6850,1.0796277902828209,0.1297444119423867,-0.08474115144066761
6900,0.9963651982008158,0.10600317629877211,-0.06072013275354587
6950,0.8268720171738024,0.06130060995075216,-0.007802491967398572
7000,1.0063850904271552,0.1402971906399116,-0.1269845483538076
7050,1.2283579407670129,0.24528866618867093,-0.20920160892899384
7100,0.7618516823767334,0.0979861775899795,-0.03414828451697854
7150,0.4566086115270261,0.01439793468702978,0.09299131218609284
7200,0.27453270449554046,-0.00874911267418494,0.10568756999012467
7250,0.3916886690587809,0.04457956318338797,0.06862700852068025
7300,0.5450685497300569,0.10959967633420745,-0.06007099671586357
7350,1.1382923459357401,0.2989121047427534,-0.26955923288937833
7400,0.4742444588711425,0.05856912641284413,0.02635054964011257
7450,0.6372291594077529,0.10539074177443639,0.003874607773164673
7500,0.34787835205532047,0.015362486851989432,0.0992786769621931
7550,0.30397708198557577,0.0010645232579532553,0.07885667608112377
7600,0.9589786766703063,0.17885627877027696,-0.19170250765262323
7650,0.7431381638555034,0.14850263278594245,-0.014750196641197253
7700,0.5772214004514352,0.05476151948300326,0.026280188025633307
7750,0.23377443429289735,-0.07564935829267701,0.16712679683154594
7800,0.7724017372264272,0.114200611758237,-0.03981933661647424
7850,0.9915987713781881,0.15949190462797158,-0.0767470305414533
7900,0.42794859115089645,-0.04579574556340367,0.09514065786101199
7950,0.8405554632249209,0.10933510537275537,-0.029867655231764764
8000,1.0279632406388142,0.15964409317715228,-0.10820585793258895
8050,0.7247446751300415,0.0443553081372686,0.022965425804115366
8100,0.9955796009958735,0.1179917336422781,-0.0576552729456628
8150,0.9966466854876321,0.12478959206481958,-0.0518716634708316
8200,0.7428609733091263,0.011436549748804288,0.0535504683203139
8250,0.9327117504792104,0.07663776238435843,-0.026536742032556845
8300,1.0163862496372948,0.11743242508198476,-0.06542698983020011
8350,0.8669390000059823,0.05213195272380662,0.024534151277565138
8400,0.962689172452182,0.08901406016882044,-0.038403033491982146
8450,1.0151607706117582,0.12242345594010914,-0.05737736162630402
8500,0.9247562966460391,0.06631470925260731,0.00936491798022021
8550,0.905556412171492,0.06820450389441844,-0.022978561290559748
8600,0.9807838421960047,0.11029854740997527,-0.07109238813175627
8650,1.242059181178938,0.17896308205763972,-0.12087044554008884
8700,0.852773878559903,0.05787054707317297,0.0025361795686171247
8750,0.9757694457182763,0.09500053712402759,-0.03721336081197179
8800,1.181503644857278,0.15752135532231185,-0.1432351556222566
8850,1.186819510636509,0.1674369874225261,-0.12405246624173914
8900,1.0075844043247084,0.09769510988722412,-0.021079688671030158
8950,0.6163328912314295,-0.01596356689401723,0.09907117131994907
9000,0.775266023338857,0.05462140354811177,0.0015414745705114028
