iter,rho,rhou,rhov,E,time
1,1.0,1.0,1.0,1.0,9555.85503578186
2,0.4484150079796865,1.1251017467570363,1.060557386750696,0.45324641539377175,5.481958389282227
3,0.4874601720044791,0.9195819834415317,0.6980242559325375,0.4938728201466196,3.591775894165039
4,0.438618079862391,0.7584515730349329,0.6686305804161294,0.4476575396782526,4.037380218505859
5,0.324601032913788,0.7390269573010823,0.6145518490737599,0.32908620370837766,3.617525100708008
6,0.3577158912500041,0.6558733793374918,0.5578740105082466,0.3602605476408149,3.3462047576904297
7,0.3408211390868267,0.6418132888312831,0.6007752905470266,0.34133772502281373,3.967761993408203
8,0.3707978624495297,0.6771268348095502,0.6037873098203201,0.37169053991965184,4.034996032714844
9,0.3690769230885698,0.6958244083791645,0.6048764172258398,0.370890060959771,3.9246082305908203
10,0.35067333766403275,0.6825829040985607,0.5713375711448466,0.3528680843602199,3.468751907348633
11,0.3358763411863622,0.6682788927409603,0.5576680546904658,0.3386252692067807,3.7789344787597656
12,0.3226788655305137,0.6453316250354466,0.5487960014921277,0.32548933625716536,5.592107772827148
13,0.30596707885335545,0.6040880272053497,0.5007978878777499,0.30795776057195756,3.8118362426757812
14,0.2874184206490562,0.5774930926342928,0.4495610905130871,0.28949426236449477,4.244089126586914
15,0.26620499788456903,0.5692977765900659,0.4248885677470941,0.2684576298809967,5.409955978393555
16,0.23781340436426476,0.5561432675460052,0.3964961552135932,0.23981832373965362,5.444526672363281
17,0.21415822782260271,0.5311861424824357,0.35258456052492443,0.21606668205449406,3.9005279541015625
18,0.2048024311368986,0.5084079762105452,0.32303388556012486,0.20690493012254718,5.199193954467773
19,0.19999373900173537,0.5040492439376133,0.3110549419692934,0.2021993553001191,3.5943984985351562
20,0.19088810418179708,0.5056660125056651,0.2959109412654012,0.19296639024362663,3.9136409759521484
21,0.18073529083909973,0.49033209685095064,0.2757933132027996,0.18255059272384752,4.986286163330078
22,0.17575853771489974,0.461922443477344,0.25748548621035433,0.17729045621362224,5.938291549682617
23,0.17515612780008866,0.4418352717527458,0.24287897935999483,0.1765134116341009,3.7436485290527344
24,0.1741820954552571,0.43628337018214663,0.23285463245232332,0.1753856069817693,4.056215286254883
25,0.17285238510882628,0.4334889930346534,0.22696169346559053,0.17380943539546162,3.4492015838623047
26,0.17390653629188618,0.426653281888874,0.222023613114466,0.1746284493322071,3.6830902099609375
27,0.17614461675465098,0.41886483135943653,0.217918789109978,0.17676051741355367,3.397226333618164
28,0.17624664104013998,0.41212660652875976,0.21756978127099838,0.17685459766003403,4.102945327758789
29,0.17331077046724103,0.4059792606802774,0.2199615143197594,0.17395665588816098,6.049633026123047
30,0.16916204574550547,0.400709894277511,0.22085560306832214,0.1698520344102889,5.722761154174805
31,0.16625853469165078,0.39540845983386536,0.21865790326260973,0.16699207630413782,4.31370735168457
32,0.1647341131906499,0.3883866532521527,0.21446104912121008,0.16554529622135353,3.9637088775634766
33,0.16250792941629583,0.3797110678834485,0.2087646050423646,0.16338933163723474,3.9670467376708984
34,0.15860049673025559,0.37111548625031743,0.20134774773086125,0.15947703753601697,4.094839096069336
35,0.15415359721485927,0.36376012505738736,0.19303188114632144,0.15493269254415212,4.180669784545898
36,0.1510187465606728,0.3578358930516277,0.1852391582282715,0.15165147066777496,4.865884780883789
37,0.15031746624607628,0.35516837779467675,0.1786108910872884,0.15086486668785015,4.263401031494141
38,0.1513538240381119,0.3571353391316652,0.17339660965538756,0.1519304252151634,4.7702789306640625
39,0.1522173015374019,0.3606979720175884,0.17045243693979742,0.15284697613390283,3.538846969604492
40,0.15176714728458315,0.3621285734820954,0.17066150704397856,0.15233963114386403,4.004240036010742
41,0.14999424939652284,0.36122417882677765,0.1740245686748602,0.15034014609664353,3.9305686950683594
42,0.14688297031526093,0.3596107474409754,0.1799379045358971,0.14686186895302308,4.200458526611328
43,0.14260536165485813,0.3589095803146204,0.18741077694116445,0.14214239593770384,3.5429000854492188
44,0.13866600064908713,0.36016943583856387,0.19478740462394947,0.13776273993477176,3.3812522888183594
