iter,cl_p,cd_p,cmz
50,0.33111285740603796,-0.4412790357817525,-0.7709576730248815
100,-3.2923310503841314,0.8791943502389542,0.7866187238439875
150,1.4664710097768416,-0.4660560049228541,-0.5942924620913502
200,-2.4065955191272397,0.2865874705910708,0.39307735407695243
250,-0.6923479934261008,0.0591447957729307,0.017763245103251387
300,-0.8900184092827446,0.08355826039223725,-0.3881657502464136
350,-2.248698394328006,0.4218425539857926,0.32361344460873903
400,-0.18843425993638718,-0.18468304704305388,-0.3276150162216828
450,-2.5129289839495477,0.5444442726678126,0.3047227559087428
500,-0.5451143070001919,-0.11517340365914877,-0.138563997803183
550,-2.041593603190551,0.2393625308116488,0.09617471092378536
600,-1.1781024209042585,0.16029857394043598,-0.061947128694822544
650,-1.4156117031376119,0.07010942000513974,-0.030283269125250253
700,-1.7667128174124849,0.22640352233516123,0.1445303137714418
750,-1.180081835575088,0.08252657254379339,-0.04909456458373206
800,-1.900763192996128,0.29396114329891415,0.12252408525203205
850,-1.4333363110672481,0.1513745764197515,0.06388651229166235
900,-1.7692401478821616,0.29577116988825936,0.07051765554333676
950,-1.761654746302346,0.31955397285211323,0.139713553474588
1000,-1.7612932623831725,0.2888052966058404,0.14082530206413615
1050,-2.0316091837270043,0.40831181309850445,0.2209479131623476
1100,-1.9499571972937662,0.40365379757060427,0.21577749358417384
1150,-2.167244109401653,0.45258911195635876,0.3031998872891586
1200,-2.345572556912366,0.5273972543010723,0.3982510218216342
1250,-2.3174896111345835,0.5487571348150696,0.4051751545025558
1300,-2.7012913495971,0.6639687350721347,0.600032353408722
1350,-2.632042653218926,0.6680560367041756,0.6633872725511705
1400,-2.869455090107493,0.7715109224139513,0.7867561432587349
1450,-2.687296952076361,0.7780458786948676,0.8396348856657408
1500,-2.361482190228028,0.7420395351579117,0.8750999500674788
1550,-1.6437960431601375,0.6343798965183026,0.7775135814241537
1600,-0.046855887378377196,0.2943302764473246,0.35988355020590135
1650,1.3150003024482368,-0.11521942629688736,-0.32779996052519905
1700,1.107080663934299,-0.24006234317101988,-0.16995732056109822
1750,-0.10096180733940066,0.016240678945996456,0.0595878114521095
1800,-0.7131974005333538,0.21525428202270122,0.2571370533122202
1850,0.6247622833060869,-0.04822839062829861,-0.10377297342062385
1900,0.19736079512885135,0.0769660228289081,-0.12089594086406445
1950,0.16482076294034737,0.026219672191951808,-0.10370689837771867
2000,-0.010532435170159596,0.008950523707627757,-0.09783592078694002
2050,-0.4010360503090555,0.12347154684303671,-0.046562786251261305
2100,-0.32309495105958036,0.040689181517746656,0.023967096587816646
2150,-0.27441847322029356,0.07322764219037932,-0.09102668090798792
2200,-0.5234052188992543,0.10466571882378846,0.008939222654121002
2250,-0.6101037377498518,0.1016063062874329,-0.004169901814682352
2300,-0.8304283000636886,0.1418914212332347,0.01620566334933626
2350,-0.9924925000571003,0.18716301518883846,0.02805930023849351
2400,-0.8274714930203211,0.10323841680182504,-0.03585597507758664
2450,-1.172264295425855,0.193289948777889,0.04895009676209177
2500,-0.9155429405821843,0.1225131561124781,-0.025484101489292584
2550,-1.2358861309106293,0.1780817167549932,0.06870642640742357
2600,-1.1188242122005727,0.14918719552622278,0.0419862127797127
2650,-1.298697786007501,0.19438227004169645,0.07930386447030784
